customer_age,customer_income,employment_duration,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,loan_default,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E
24,82000.0,8.0,25000.0,10.25,10,0.0,2,0.0,False,False,True,False,False,False,False,True,False,False,False,False
24,83000.0,5.0,25000.0,11.12,10,0.0,3,0.0,False,False,True,True,False,False,False,False,False,False,False,False
24,83000.0,5.0,25000.0,12.92,10,0.0,3,0.0,False,False,True,False,False,False,True,False,False,True,False,False
24,180000.0,8.0,18000.0,18.64,10,0.0,4,0.0,False,False,True,True,False,False,False,False,False,False,True,False
23,180000.0,8.0,28000.0,7.51,10,0.0,3,0.0,False,False,False,False,False,False,True,False,False,False,False,False
23,14400.0,2.0,4000.0,16.7,3,0.0,2,1.0,False,True,False,False,True,False,False,False,False,False,True,False
22,14400.0,0.0,2100.0,11.14,2,0.0,4,0.0,False,True,False,False,False,False,True,False,False,False,False,False
22,84500.0,6.0,25000.0,18.3,10,0.0,4,0.0,False,False,True,False,False,False,True,False,False,False,False,True
24,85000.0,5.0,25000.0,10.62,10,0.0,4,0.0,False,False,True,False,False,True,False,False,False,False,False,False
24,180000.0,7.0,14000.0,11.99,10,0.0,2,0.0,False,False,False,False,False,False,False,True,False,False,False,False
26,180000.0,2.0,12000.0,9.63,10,0.0,4,0.0,False,False,False,False,False,False,False,True,False,False,False,False
25,142800.0,9.0,10000.0,18.25,5,0.0,4,1.0,False,False,False,False,False,True,False,False,False,False,False,True
23,14664.0,0.0,6000.0,10.99,3,0.0,4,1.0,False,False,False,False,False,False,False,False,True,False,False,False
24,87000.0,8.0,25000.0,14.84,10,0.0,3,0.0,False,False,True,False,True,False,False,False,False,True,False,False
24,75000.0,0.0,25000.0,14.7,10,0.0,3,1.0,False,False,True,False,False,False,False,True,False,False,True,False
23,76000.0,7.0,25000.0,16.02,10,0.0,4,1.0,False,False,True,False,False,False,False,False,False,True,False,False
23,66215.0,1.0,25000.0,15.37,10,0.0,2,1.0,False,False,True,False,False,True,False,False,False,True,False,False
25,90000.0,9.0,25000.0,10.99,10,0.0,4,0.0,False,False,True,False,False,True,False,False,False,False,False,False
21,15000.0,0.0,6200.0,7.9,1,0.0,2,1.0,False,True,False,False,True,False,False,False,False,False,False,False
26,180000.0,2.0,25000.0,10.99,10,0.0,4,0.0,False,True,False,False,False,False,True,False,False,False,False,False
24,180000.0,8.0,21000.0,11.48,10,0.0,3,0.0,False,True,False,True,False,False,False,False,False,False,False,False
25,180000.0,9.0,20000.0,14.26,10,0.0,4,0.0,False,True,False,False,False,True,False,False,True,False,False,False
26,180000.0,0.0,10000.0,8.0,6,0.0,4,0.0,False,True,False,False,True,False,False,False,False,False,False,False
25,180000.0,3.0,9950.0,11.26,5,0.0,2,0.0,False,False,False,False,False,False,False,True,False,False,False,False
23,15000.0,7.0,4475.0,10.99,3,0.0,4,1.0,False,True,False,False,False,True,False,False,False,False,False,False
23,78000.0,2.0,25000.0,16.32,10,0.0,3,1.0,False,False,True,False,False,False,False,True,False,True,False,False
25,66300.0,3.0,25000.0,17.93,10,0.0,4,1.0,False,False,True,False,False,True,False,False,False,False,True,False
23,90000.0,0.0,25000.0,11.36,10,0.0,3,0.0,False,False,True,False,False,False,False,False,False,False,False,False
24,79000.0,9.0,25000.0,14.96,10,0.0,4,1.0,False,False,True,False,False,False,False,False,False,True,False,False
24,91800.0,4.0,25000.0,13.43,10,0.0,3,0.0,False,False,True,False,False,False,True,False,True,False,False,False
25,92000.0,6.0,25000.0,12.69,10,0.0,3,0.0,False,False,True,False,True,False,False,False,False,False,False,False
24,92000.0,1.0,25000.0,12.73,10,0.0,4,0.0,False,False,True,False,False,False,False,True,True,False,False,False
23,93600.0,3.0,25000.0,15.21,10,0.0,4,0.0,False,False,True,False,False,False,False,True,False,True,False,False
23,15000.0,1.0,1750.0,12.68,3,0.0,3,0.0,False,False,False,False,False,True,False,False,True,False,False,False
23,70550.0,3.0,25000.0,19.04,10,0.0,4,1.0,False,False,True,False,False,True,False,False,False,False,False,True
25,83800.0,2.0,25000.0,15.95,10,0.0,3,1.0,False,False,True,False,False,False,False,False,False,True,False,False
26,175000.0,3.0,2600.0,8.9,6,0.0,4,0.0,False,False,False,False,False,False,False,True,False,False,False,False
25,175000.0,10.0,8000.0,7.9,5,0.0,2,0.0,False,False,False,False,True,False,False,False,False,False,False,False
22,175000.0,6.0,18000.0,10.99,10,0.0,2,0.0,False,False,False,True,False,False,False,False,False,False,False,False
23,175000.0,8.0,21000.0,11.99,10,0.0,3,0.0,False,False,False,False,False,False,True,False,False,False,False,False
23,15000.0,4.0,4000.0,13.98,3,0.0,4,1.0,False,True,False,False,False,False,False,False,True,False,False,False
23,15000.0,4.0,4600.0,10.99,3,0.0,2,1.0,False,True,False,False,False,False,False,True,False,False,False,False
22,88000.0,6.0,25000.0,15.58,10,0.0,2,1.0,False,False,True,False,False,False,False,False,False,True,False,False
25,74800.0,2.0,25000.0,10.99,10,0.0,2,1.0,False,False,True,False,False,True,False,False,False,False,False,False
25,88000.0,0.0,25000.0,14.96,10,0.0,4,1.0,False,False,True,False,False,False,False,True,False,True,False,False
25,15000.0,2.0,1750.0,15.31,5,0.0,4,0.0,False,True,False,False,True,False,False,False,False,True,False,False
26,88000.0,2.0,25000.0,15.65,10,0.0,3,1.0,False,False,True,False,False,False,False,True,False,True,False,False
25,100000.0,1.0,25000.0,9.33,10,0.0,4,0.0,False,False,True,False,False,False,False,True,False,False,False,False
23,15000.0,0.0,3600.0,13.47,3,0.0,4,1.0,False,False,False,False,False,False,True,False,True,False,False,False
24,102400.0,8.0,25000.0,10.36,10,0.0,3,0.0,False,False,True,False,False,False,True,False,False,False,False,False
24,92000.0,1.0,25000.0,16.77,10,0.0,4,1.0,False,False,True,False,True,False,False,False,False,False,True,False
23,93000.0,0.0,25000.0,14.59,10,0.0,2,1.0,False,False,True,False,False,False,False,False,False,True,False,False
22,175000.0,6.0,3500.0,11.91,2,0.0,2,0.0,False,False,True,False,False,False,False,True,True,False,False,False
23,175000.0,3.0,7200.0,8.38,3,0.0,3,0.0,False,False,False,True,False,False,False,False,False,False,False,False
25,174708.0,9.0,9000.0,10.59,5,0.0,3,0.0,False,False,True,False,False,False,False,True,False,False,False,False
25,174000.0,2.0,8800.0,14.27,5,0.0,3,0.0,False,False,False,False,False,False,False,False,True,False,False,False
26,174000.0,8.0,12000.0,12.53,10,0.0,4,0.0,False,False,True,False,False,False,False,False,False,False,False,False
25,162000.0,5.0,25000.0,16.0,10,0.0,3,1.0,False,False,False,False,False,False,False,False,False,False,True,False
26,173467.0,10.0,10000.0,11.71,6,0.0,4,0.0,False,False,False,False,False,False,False,True,False,False,False,False
21,15000.0,0.0,3175.0,11.54,1,0.0,3,1.0,False,True,False,False,True,False,False,False,True,False,False,False
25,96000.0,2.0,25000.0,15.68,10,0.0,4,1.0,False,False,True,False,True,False,False,False,False,False,True,False
21,15120.0,0.0,1500.0,10.59,1,0.0,2,0.0,False,False,False,True,False,False,False,False,False,False,False,False
24,97908.0,8.0,25000.0,12.61,10,0.0,2,1.0,False,False,True,False,True,False,False,False,False,True,False,False
26,110000.0,3.0,25000.0,10.99,10,0.0,2,0.0,False,False,True,False,False,False,True,False,True,False,False,False
23,15204.0,7.0,2800.0,8.49,3,0.0,3,1.0,False,False,False,False,False,False,True,False,False,False,False,False
25,159600.0,0.0,30000.0,17.27,10,0.0,4,1.0,False,False,True,False,False,False,True,False,False,True,False,False
24,171500.0,6.0,18000.0,8.9,10,0.0,4,0.0,False,False,True,False,False,False,False,False,False,False,False,False
25,170004.0,3.0,10000.0,11.11,5,0.0,4,0.0,False,False,False,False,False,True,False,False,False,False,False,False
24,158004.0,0.0,25000.0,14.59,10,0.0,2,1.0,False,False,True,False,True,False,False,False,False,True,False,False
26,170000.0,0.0,13000.0,12.42,10,0.0,3,0.0,False,False,True,False,False,False,False,True,False,False,False,False
24,83300.0,0.0,25000.0,10.99,10,0.0,2,1.0,False,False,True,False,False,True,False,False,False,True,False,False
24,110000.0,7.0,25000.0,15.7,10,0.0,2,0.0,False,False,True,False,True,False,False,False,False,True,False,False
22,15360.0,7.0,2500.0,12.53,2,0.0,3,1.0,False,True,False,False,True,False,False,False,False,False,False,False
25,134300.0,3.0,5000.0,16.49,5,0.0,2,1.0,False,False,True,False,False,True,False,False,False,True,False,False
25,170000.0,2.0,20000.0,7.49,10,0.0,2,0.0,False,False,False,True,False,False,False,False,False,False,False,False
22,100580.0,6.0,25000.0,14.96,10,0.0,2,1.0,False,False,True,False,False,False,False,False,False,True,False,False
25,113000.0,7.0,25000.0,12.73,10,0.0,4,0.0,False,False,True,False,False,True,False,False,True,False,False,False
24,120000.0,8.0,25000.0,10.65,10,0.0,4,0.0,False,False,True,True,False,False,False,False,False,False,False,False
25,120000.0,6.0,1000000.0,10.74,10,0.0,2,1.0,False,False,True,False,False,True,False,False,False,False,False,False
25,120000.0,6.0,1000000.0,10.74,10,0.0,2,1.0,False,False,True,False,False,True,False,False,False,False,False,False
23,120000.0,7.0,25000.0,9.99,10,0.0,2,0.0,False,False,True,True,False,False,False,False,False,False,False,False
23,120000.0,7.0,25000.0,9.99,10,0.0,2,0.0,False,False,True,True,False,False,False,False,False,False,False,False
24,91800.0,5.0,25000.0,15.33,10,0.0,2,1.0,False,False,True,False,False,True,False,False,False,True,False,False
21,15600.0,5.0,1000.0,7.29,1,0.0,4,0.0,False,True,False,False,False,False,False,True,False,False,False,False
26,108000.0,2.0,25000.0,15.05,10,0.0,3,1.0,False,False,True,False,False,False,True,False,False,True,False,False
26,129996.0,6.0,25000.0,10.75,10,0.0,3,0.0,False,False,True,False,False,False,True,False,False,False,False,False
23,130000.0,4.0,25000.0,16.02,10,0.0,2,0.0,False,False,True,True,False,False,False,False,False,True,False,False
23,130000.0,7.0,25000.0,11.49,10,0.0,4,0.0,False,False,True,False,False,False,False,True,False,False,False,False
25,170000.0,4.0,20000.0,12.53,10,0.0,4,0.0,False,True,False,True,False,False,False,False,False,False,False,False
26,170000.0,0.0,12000.0,13.57,10,0.0,2,0.0,False,False,False,False,False,False,False,True,True,False,False,False
22,169000.0,1.0,14000.0,11.14,10,0.0,3,0.0,False,False,True,False,False,False,True,False,False,False,False,False
26,168750.0,10.0,24250.0,12.87,10,0.0,3,0.0,False,False,True,False,False,True,False,False,True,False,False,False
23,168600.0,3.0,20000.0,11.58,10,0.0,3,0.0,False,False,True,True,False,False,False,False,False,False,False,False
24,168288.0,5.0,1800.0,11.12,4,0.0,3,0.0,False,False,True,False,True,False,False,False,False,False,False,False
25,168000.0,2.0,35000.0,10.65,10,0.0,2,0.0,False,False,False,False,False,False,True,False,False,False,False,False
24,133300.0,6.0,25000.0,10.37,10,0.0,2,0.0,False,False,True,False,False,False,False,False,False,False,False,False
24,15600.0,5.0,3300.0,6.39,4,0.0,4,1.0,False,True,False,False,True,False,False,False,False,False,False,False
24,134000.0,8.0,25000.0,16.07,10,0.0,3,0.0,False,False,True,False,False,False,True,False,False,True,False,False
25,134000.0,7.0,25000.0,10.62,10,0.0,2,0.0,False,False,True,False,False,True,False,False,False,False,False,False
25,15600.0,0.0,3200.0,18.09,5,0.0,2,1.0,False,True,False,False,False,False,False,True,False,False,False,True
25,135000.0,5.0,25000.0,11.36,10,0.0,4,0.0,False,False,True,True,False,False,False,False,False,False,False,False
26,135660.0,10.0,25000.0,12.53,10,0.0,4,0.0,False,False,True,False,False,False,False,False,False,False,False,False
25,145000.0,0.0,25000.0,9.99,10,0.0,4,0.0,False,False,True,True,False,False,False,False,False,False,False,False
23,150000.0,4.0,25000.0,10.36,10,0.0,3,0.0,False,False,True,True,False,False,False,False,False,False,False,False
23,165000.0,3.0,9600.0,5.99,3,0.0,3,0.0,False,False,False,True,False,False,False,False,False,False,False,False
22,153000.0,5.0,24000.0,15.62,10,0.0,2,1.0,False,False,False,False,False,False,False,False,False,True,False,False
24,165000.0,5.0,20000.0,10.37,10,0.0,4,0.0,False,False,False,False,False,False,True,False,False,False,False,False
25,165000.0,0.0,25000.0,19.74,10,0.0,4,0.0,False,False,False,False,True,False,False,False,False,False,False,True
21,165000.0,5.0,20000.0,6.91,10,0.0,4,0.0,False,False,False,True,False,False,False,False,False,False,False,False
23,16000.0,7.0,6000.0,7.9,3,0.0,2,1.0,False,True,False,False,False,True,False,False,False,False,False,False
23,16000.0,3.0,2275.0,13.06,3,0.0,4,0.0,False,False,False,False,False,False,False,False,True,False,False,False
23,16000.0,7.0,2000.0,6.39,3,0.0,3,0.0,False,True,False,False,False,False,True,False,False,False,False,False
23,148000.0,1.0,25000.0,14.93,10,0.0,3,1.0,False,False,True,False,False,False,False,False,False,False,True,False
23,16000.0,1.0,5600.0,12.84,3,0.0,4,1.0,False,False,False,False,False,True,False,False,True,False,False,False
24,16020.0,3.0,3625.0,17.14,4,0.0,2,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22,16094.0,2.0,5500.0,7.14,2,0.0,3,1.0,False,False,False,False,False,False,False,True,False,False,False,False
25,175000.0,2.0,25000.0,8.9,10,0.0,2,0.0,False,False,True,False,False,False,True,False,False,False,False,False
22,16200.0,6.0,2000.0,12.42,2,0.0,3,0.0,False,True,False,False,False,False,True,False,False,False,False,False
24,185000.0,7.0,25000.0,12.68,10,0.0,2,0.0,False,False,True,False,True,False,False,False,True,False,False,False
25,162000.0,9.0,25000.0,11.03,10,0.0,2,0.0,False,False,True,False,False,False,True,False,True,False,False,False
26,161000.0,10.0,30000.0,7.9,10,0.0,4,0.0,False,False,True,False,False,False,False,True,False,False,False,False
22,160000.0,0.0,35000.0,10.65,10,0.0,4,0.0,False,False,False,False,False,True,False,False,False,False,False,False
25,225000.0,5.0,25000.0,11.86,10,0.0,4,0.0,False,False,True,False,False,False,False,True,False,False,False,False
25,16400.0,1.0,5000.0,8.94,5,0.0,4,1.0,False,True,False,False,False,False,True,False,False,False,False,False
23,16500.0,6.0,4375.0,9.63,3,0.0,4,1.0,False,True,False,False,False,False,False,True,False,False,False,False
25,49500.0,6.0,24750.0,14.22,10,0.0,3,1.0,False,False,True,False,False,False,True,False,True,False,False,False
23,60000.0,4.0,24750.0,9.33,10,0.0,3,1.0,False,False,True,False,False,False,False,False,False,False,False,False
24,84200.0,8.0,24500.0,13.85,10,0.0,4,0.0,False,False,True,False,False,True,False,False,True,False,False,False
22,16800.0,5.0,2000.0,10.65,2,0.0,2,0.0,False,False,False,True,False,False,False,False,False,False,False,False
24,92000.0,8.0,24500.0,11.46,10,0.0,4,0.0,False,False,True,False,False,True,False,False,False,False,False,False
23,160000.0,5.0,35000.0,7.66,10,0.0,2,0.0,False,False,False,False,False,False,True,False,False,False,False,False
24,160000.0,9.0,12000.0,16.77,10,0.0,4,0.0,False,False,False,False,False,False,False,True,False,False,True,False
25,160000.0,1.0,12000.0,9.63,10,0.0,4,0.0,False,False,False,False,False,False,True,False,False,False,False,False
26,160000.0,6.0,25000.0,12.23,10,0.0,4,0.0,False,False,True,False,False,False,True,False,True,False,False,False
25,125800.0,0.0,10000.0,14.09,5,0.0,4,1.0,False,False,False,False,False,True,False,False,False,True,False,False
25,54000.0,2.0,24250.0,13.98,10,0.0,4,1.0,False,False,True,False,False,False,True,False,True,False,False,False
23,62500.0,1.0,24250.0,10.62,10,0.0,4,1.0,False,False,True,True,False,False,False,False,False,False,False,False
24,16800.0,4.0,3900.0,10.99,4,0.0,3,1.0,False,False,False,False,False,False,False,False,False,False,False,False
25,68400.0,9.0,24250.0,17.56,10,0.0,4,1.0,False,False,True,False,False,False,True,False,False,False,True,False
26,56045.0,1.0,24250.0,14.96,10,0.0,2,1.0,False,False,True,False,False,True,False,False,False,True,False,False
22,74000.0,7.0,24250.0,15.65,10,0.0,2,1.0,False,False,True,False,False,False,False,False,False,True,False,False
24,65453.0,9.0,24250.0,15.7,10,0.0,2,1.0,False,False,True,False,False,True,False,False,False,True,False,False
24,89908.0,1.0,24250.0,12.53,10,0.0,3,0.0,False,False,True,False,False,False,False,True,False,False,False,False
26,78000.0,0.0,24250.0,17.56,10,0.0,3,1.0,False,False,True,False,True,False,False,False,False,False,True,False
23,100000.0,0.0,24250.0,12.87,10,0.0,2,0.0,False,False,True,False,False,False,True,False,True,False,False,False
23,103000.0,6.0,24250.0,15.7,10,0.0,2,0.0,False,False,True,False,False,False,True,False,False,True,False,False
25,160000.0,2.0,9000.0,10.99,5,0.0,3,0.0,False,False,False,True,False,False,False,False,False,False,False,False
25,160000.0,5.0,15000.0,11.14,10,0.0,4,0.0,False,True,False,False,False,False,False,True,False,False,False,False
24,160000.0,3.0,20000.0,16.0,10,0.0,3,0.0,False,False,False,False,False,False,False,True,False,True,False,False
23,160000.0,2.0,25000.0,15.65,10,0.0,2,0.0,False,False,False,True,False,False,False,False,False,True,False,False
26,160000.0,0.0,13750.0,10.99,10,0.0,4,0.0,False,False,False,False,False,False,False,False,True,False,False,False
21,160000.0,3.0,15250.0,15.31,10,0.0,4,0.0,False,False,False,False,False,False,False,True,False,True,False,False
25,160000.0,3.0,20000.0,13.47,10,0.0,2,0.0,False,False,False,False,False,False,False,True,True,False,False,False
22,16800.0,0.0,4750.0,13.85,2,0.0,2,1.0,False,False,False,False,True,False,False,False,True,False,False,False
25,111996.0,9.0,24250.0,10.99,10,0.0,3,0.0,False,False,True,False,False,False,True,False,False,True,False,False
21,16800.0,0.0,6000.0,10.39,1,0.0,4,1.0,False,False,False,False,False,False,False,True,False,False,False,False
25,115200.0,0.0,24250.0,11.36,10,0.0,2,0.0,False,False,True,False,True,False,False,False,False,False,False,False
